1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. TRI CHEMICAL/COMPOUND ID,37. CAS#,38. SRS ID,39. CLEAN AIR ACT CHEMICAL,40. CLASSIFICATION,41. METAL,42. METAL CATEGORY,43. CARCINOGEN,44. PFAS,45. FORM TYPE,46. UNIT OF MEASURE,47. 5.1 - FUGITIVE AIR,48. 5.2 - STACK AIR,49. 5.3 - WATER,50. 5.4 - UNDERGROUND,51. 5.4.1 - UNDERGROUND CL I,52. 5.4.2 - UNDERGROUND C II-V,53. 5.5.1 - LANDFILLS,54. 5.5.1A - RCRA C LANDFILL,55. 5.5.1B - OTHER LANDFILLS,56. 5.5.2 - LAND TREATMENT,57. 5.5.3 - SURFACE IMPNDMNT,58. 5.5.3A - RCRA SURFACE IM,59. 5.5.3B - OTHER SURFACE I,60. 5.5.4 - OTHER DISPOSAL,61. ON-SITE RELEASE TOTAL,62. 6.1 - POTW - TRNS RLSE,63. 6.1 - POTW - TRNS TRT,64. POTW - TOTAL TRANSFERS,65. 6.2 - M10,66. 6.2 - M41,67. 6.2 - M62,68. 6.2 - M40 METAL,69. 6.2 - M61 METAL,70. 6.2 - M71,71. 6.2 - M81,72. 6.2 - M82,73. 6.2 - M72,74. 6.2 - M63,75. 6.2 - M66,76. 6.2 - M67,77. 6.2 - M64,78. 6.2 - M65,79. 6.2 - M73,80. 6.2 - M79,81. 6.2 - M90,82. 6.2 - M94,83. 6.2 - M99,84. OFF-SITE RELEASE TOTAL,85. 6.2 - M20,86. 6.2 - M24,87. 6.2 - M26,88. 6.2 - M28,89 6.2 - M93,90. OFF-SITE RECYCLED TOTAL,91. 6.2 - M56,92. 6.2 - M92,93. OFF-SITE ENERGY RECOVERY T,94. 6.2 - M40 NON-METAL,95. 6.2 - M50,96. 6.2 - M54,97. 6.2 - M61 NON-METAL,98. 6.2 - M69,99. 6.2 - M95,100. OFF-SITE TREATED TOTAL,101. 6.2 - UNCLASSIFIED,102. 6.2 - TOTAL TRANSFER,103. TOTAL RELEASES,104. 8.1 - RELEASES,105. 8.1A - ON-SITE CONTAINED,106. 8.1B - ON-SITE OTHER ,107. 8.1C - OFF-SITE CONTAIN,108. 8.1D - OFF-SITE OTHER R,109. 8.2 - ENERGY RECOVER ON,110. 8.3 - ENERGY RECOVER OF,111. 8.4 - RECYCLING ON SITE,112. 8.5 - RECYCLING OFF SIT,113. 8.6 - TREATMENT ON SITE,114. 8.7 - TREATMENT OFF SITE,115. PRODUCTION WSTE (8.1-8.7),116. 8.8 - ONE-TIME RELEASE,117. PROD_RATIO_OR_ ACTIVITY,118. 8.9 - PRODUCTION RATIO
2019,4060WGRNHC12HVB,1.1007E+11,GREENHECK FAN CORP KENTUCKY,1020 HOOVER BLVD,FRANKFORT,FRANKLIN,KY,40601,,,38.1643,-84.80945,NAD83,GREENHECK FAN CORP,6136360,GREENHECK FAN CORP,NO,333,Machinery,,,,,,,333413,,,,,,1.31922E+12,Nickel,NO,7440020,7440-02-0,149674,YES,TRI,YES,1,YES,NO,R,Pounds,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117742,0,0,0,117742,0,0,0,0,0,0,0,0,0,0,0,117742,0.022,0,0,0.022,0,0,0,0,0,117742,0,0,117742.022,,PRODUCTION,0.95
2019,42350WLSNSHWY85,1.10001E+11,BIG RIVERS ELECTRIC CORP WILSON STATION,5663 STATE RT 85,CENTERTOWN,OHIO,KY,42328,,,37.449769,-87.080298,NAD83,BIG RIVERS ELECTRIC CORP,4860730,BIG RIVERS ELECTRIC CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,1,NO,NO,R,Pounds,0,50,100,0,0,0,0,0,33300,0,0,0,0,0,33450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33450,0,33300,150,0,0,0,0,0,0,0,0,33450,,PRODUCTION,1.25
2019,42350WLSNSHWY85,1.10001E+11,BIG RIVERS ELECTRIC CORP WILSON STATION,5663 STATE RT 85,CENTERTOWN,OHIO,KY,42328,,,37.449769,-87.080298,NAD83,BIG RIVERS ELECTRIC CORP,4860730,BIG RIVERS ELECTRIC CORP,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Hydrogen fluoride,NO,7664393,7664-39-3,152371,YES,TRI,NO,0,NO,NO,R,Pounds,0,6790,0,0,0,0,0,0,0,0,0,0,0,0,6790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6790,0,0,6790,0,0,0,0,0,0,203045,0,209835,,PRODUCTION,1.25
2019,40361MLLNCHIGHW,1.10057E+11,AVANTOR PERFORMANCE MATERIALS,7001 MARTIN LUTHER KING BLVD,PARIS,BOURBON,KY,40361,,,38.229722,-84.2525,NAD83,AVANTOR PERFORMANCE MATERIALS INC,263905417,AVANTOR PERFORMANCE MATERIALS INC,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,n-Hexane,NO,110543,110-54-3,26740,YES,TRI,NO,0,NO,NO,R,Pounds,15,183,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23331,0,0,0,0,23331,0,23331,198,0,0,198,0,0,0,0,0,0,0,23331,23529,,PRODUCTION,1.25
2019,40065HVLLY1100I,1.1E+11,OHIO VALLEY ALUMINUM CO INC,1100 BROOKS IND US TRIAL RD,SHELBYVILLE,SHELBY,KY,40065,,,38.20903,-85.25677,NAD83,INTERLOCK INDS INC,102134178,INTERLOCK INDS INC,NO,331,Primary Metals,,,,,,,331314,,,,,,1.31922E+12,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,0,YES,NO,R,Grams,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1999969,0,0,0,0,0,0,11.1999969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1999969,12.3199969,0,0,1.12,11.1999969,0,0,0,0,0,0,0,12.3199969,,PRODUCTION,0.97
2019,42701PTCHN1AUTO,1.1E+11,AGC AUTOMOTIVE AMERICAS,1 AUTO GLASS DR,ELIZABETHTOWN,HARDIN,KY,42701,,,37.668056,-85.920833,NAD83,AGC FLAT GLASS N.A. INC,79730654,AGC FLAT GLASS NORTH AMERICA INC,NO,327,Nonmetallic Mineral Product,,,,,,,327215,,,,,,1.31922E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1.5,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,4188,0,0,4188,0,0,0,0,0,0,0,0,0,0,0,4190.31,2.31,0,0,0,0,2.31,0,0,0,4188,0,0,4190.31,,PRODUCTION,1
2019,4035WKYLCM216MI,1.1007E+11,KEY OIL CO MOUNT STERLING BULK PLANT,216 MIDLAND TRL,MOUNT STERLING,MONTGOMERY,KY,40353,,,38.07644,-83.91942,NAD83,KEYSTOPS LLC,57589384,KEYSTOPS LLC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Cumene,NO,98828,98-82-8,18309,YES,TRI,NO,0,YES,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42437DWSNM3564U,1.10002E+11,MORGANFIELD ADHESIVE PLANT,3564 US HWY 60 E,MORGANFIELD,UNION,KY,42437,,,37.697155,-87.857214,NAD83,VIBRACOUSTIC USA INC,NA,VIBRACOUSTIC USA INC,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1.31922E+12,Methyl isobutyl ketone,NO,108101,108-10-1,24851,YES,TRI,NO,0,YES,NO,R,Pounds,5,695,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15568,0,15568,0,0,0,0,0,0,0,0,15568,700,0,0,700,0,0,0,15568,0,0,0,0,16268,,PRODUCTION,1.14
2019,42086STVSH7900M,1.1E+11,US TVA SHAWNEE FOSSIL PLANT,7900 METROPOLIS LAKE RD,WEST PADUCAH,MCCRACKEN,KY,42086,,,37.151972,-88.777324,NAD83,US TENNESSEE VALLEY AUTHORITY,NA,US TENNESSEE VALLEY AUTHORITY,YES,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Chromium compounds (except for chromite ore mined in the Transvaal Region),NO,N090,N090,649475,YES,TRI,YES,1,NO,NO,R,Pounds,2,190,80,0,0,0,0,0,21000,0,0,0,3900,0,25172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25175,0,21000,4200,3,0,0,0,0,0,0,0,25203,,PRODUCTION,0.96
2019,4060WHYSHT11FRT,1.10056E+11,HAYASHI TELEMPU NA,110 FORTUNE DR,FRANKFORT,FRANKLIN,KY,40601,,,38.16236,-84.82428,NAD83,NA,,HAYASHI TELEMPU NORTH AMERICA CORP,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31922E+12,Diisocyanates,NO,N120,N120,649715,YES,TRI,NO,0,NO,NO,R,Pounds,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.1,0,0,0,0,0,282.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.1,293.4,0,0,11.3,282.1,0,0,0,0,0,0,0,293.4,,PRODUCTION,1
2019,4274WKNTCK1BLUE,1.10046E+11,KENTUCKY CHROME WORKS,100 BLUEGRASS AVENUE,HORSE CAVE,HART,KY,42749,,,37.165905,-85.921482,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1.31922E+12,Copper  And Copper Compounds,YES,N100,N100,649491,NO,TRI,YES,1,NO,NO,R,Pounds,250,5,5,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,260,0,0,0,0,0,0,0,0,260,,PRODUCTION,0.8
2019,4055WPRSTR551BR,1.10059E+11,PRESTRESS SERVICES INDUSTRIES LLC-LEXINGTON BRANCH,5501 BRIAR HILL RD,LEXINGTON,FAYETTE,KY,40516,,,38.07026,-84.32427,NAD83,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327390,,,,,,1.31922E+12,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42101TRCDC140NG,1.10001E+11,TRACE DIE CAST INC,140 GRAHAM AVE,BOWLING GREEN,WARREN,KY,42101,,,37.01438,-86.388782,NAD83,TRACE DIE CAST INC,188918163,TRACE DIE CAST INC,NO,332,Fabricated Metals,,,,,,,332999,331523,336350,,,,1.31922E+12,Manganese,NO,7439965,7439-96-5,149625,YES,TRI,YES,1,NO,NO,R,Pounds,0,283.79,0,0,0,0,0,0,0,0,0,0,0,0,283.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.4,0,0,0,152.4,0,0,0,0,0,0,0,0,0,0,0,152.4,283.79,0,0,283.79,0,0,0,0,0,152.4,0,0,436.19,,PRODUCTION,1
2019,42519CPRPW1247S,1.10041E+11,JOHN S COOPER POWER STATION,670 COOPER POWER PLANT RD,SOMERSET,PULASKI,KY,42501,,,36.998771,-84.591232,NAD83,EAST KENTUCKY POWER COOPERATIVE INC,7779416,EAST KENTUCKY POWER COOPERATIVE INC,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31922E+12,Ammonia,NO,7664417,7664-41-7,152389,NO,TRI,NO,0,NO,NO,R,Pounds,71,0,7.9,0,0,0,0,0,0,0,0,0,0,0,78.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.9,0,0,79,0,0,0,0,0,0,580,0,659,,PRODUCTION,0.3
2019,42241CMMNW4895P,1.10023E+11,COMMONWEALTH AGRI-ENERGY LLC,4895 PEMBROKE RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.81342,-87.41009,NAD83,HOPKINSVILLE ELEVATOR CO,49938913,HOPKINSVILLE ELEVATOR CO,NO,325,Chemicals,,,,,,,325193,,,,,,1.31922E+12,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,0,YES,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1
2019,41042CMCCH8150H,1.10001E+11,CAMCO CHEMICAL CO INC,8150 HOLTON DR,FLORENCE,KENTON,KY,41042,,,38.97441,-84.60954,NAD83,NA,,NA,NO,325,Chemicals,,,,,,,325611,561910,,,,,1.31922E+12,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,0,NO,NO,R,Pounds,60,8,0,0,0,0,0,0,0,0,0,0,0,0,68,4620,0,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4620,4688,0,0,68,0,4620,0,0,0,0,0,0,4688,,ACTIVITY,0.9
2019,41042RSTCH7350E,1.10013E+11,ARISTECH SURFACES LLC,7350 EMPIRE DR,FLORENCE,BOONE,KY,41042,,,38.97469,-84.62103,NAD83,SK CAPITAL PARTNERS,808064724,SK CAPITAL PARTNERS,NO,326,Plastics and Rubber,,,,,,,326113,,,,,,1.31922E+12,Butyl acrylate,NO,141322,141-32-2,38281,NO,TRI,NO,0,NO,NO,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,5,0,0,5,0,0,0,0,0,1000,0,0,1005,,PRODUCTION,1
2019,42101LLLYN347CE,1.1E+11,SHERWIN-WILLIAMS CO,347 CENTRAL AVE,BOWLING GREEN,WARREN,KY,42101,,,36.93149,-86.49988,NAD83,THE SHERWIN-WILLIAMS CO,4206397,THE SHERWIN-WILLIAMS CO,NO,325,Chemicals,,,,,,,325510,,,,,,1.31922E+12,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0,0,0,0,72,0,0,0,0,0,0,72,,PRODUCTION,1
2019,4232WWSTRN482KI,1.10068E+11,WESTERN KENTUCKY RESOURCES LLC - EQUALITY BARGE LOADER,KINCHLOE BLUFF RD,CENTERTOWN,OHIO,KY,42328,,,37.355278,-87.105833,NAD83,NA,,NA,NO,2121,Coal Mining,,,,,,,212111,,,,,,1.31922E+12,Mercury,NO,7439976,7439-97-6,149633,YES,PBT,YES,1,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,29,0,0,0,6,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,29,6,0,0,0,0,0,0,0,0,35,,,
2019,4200WMPLXT21ASH,1.1007E+11,MPLX TERMINALS LLC - PADUCAH KY TERMINAL,201 ASHLAND RD,PADUCAH,MCCRACKEN,KY,42003,,,37.0275,-88.528648,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,R,Pounds,41,110,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0,205,0,0,0,0,0,0,0,0,205,151,0,0,151,0,0,0,205,0,0,18000,0,18356,,PRODUCTION,1.08
2019,41179HLLNMBLACK,1.10001E+11,SUPERIOR COMPOSITES CO LLC,294 INDUSTRIAL PARK RD,VANCEBURG,LEWIS,KY,41179,,,38.601111,-83.274167,NAD83,NA,,SUPERIOR HUNTINGDON COMPOSITES LLC,NO,327,Nonmetallic Mineral Product,,,,,,,327215,,,,,,1.31922E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,R,Pounds,21382,250,0,0,0,0,0,0,0,0,0,0,0,0,21632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21632,0,0,21394,0,0,0,0,0,0,0,0,21394,,PRODUCTION,1
2019,40209RLNCN4730C,1.1E+11,ALLNEX USA INC,4730 CRITTENDEN DR,LOUISVILLE,JEFFERSON,KY,40209,,,38.180278,-85.753611,NAD83,ALLNEX USA INC,78786182,ALLNEX USA INC,NO,325,Chemicals,,,,,,,325211,,,,,,1.31922E+12,Naphthalene,NO,91203,91-20-3,13326,YES,TRI,NO,0,YES,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,42240MFNCH6805J,1.10002E+11,AMFINE CHEMICAL CORP,6805 JOHN RIVERS RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.790449,-87.378331,NAD83,NA,,AMFINE CHEMICAL CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,R,Pounds,1902.72,2818.18,0,0,0,0,0,0,0,0,0,0,0,0,4720.9,2464.7,0,2464.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2464.7,0,0,0,0,0,0,0,0,0,0,543348,0,0,0,0,543348,0,545812.7,7185.6,0,0,4720.9,0,2464.7,0,0,0,0,0,543348,550533.6,,PRODUCTION,9.14
2019,42240MFNCH6805J,1.10002E+11,AMFINE CHEMICAL CORP,6805 JOHN RIVERS RD,HOPKINSVILLE,CHRISTIAN,KY,42240,,,36.790449,-87.378331,NAD83,NA,,AMFINE CHEMICAL CORP,NO,325,Chemicals,,,,,,,325199,,,,,,1.31922E+12,Formic acid,NO,64186,64-18-6,3830,NO,TRI,NO,0,NO,NO,R,Pounds,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881,0,2881,0,2881,6.28,0,0,6.28,0,0,0,0,0,0,0,2881,2887.28,,PRODUCTION,8.64
2019,40065BKRRT100IS,1.1E+11,BEKAERT CORP,2000 ISAAC SHELBY DR,SHELBYVILLE,SHELBY,KY,40065,,,38.208309,-85.279446,NAD83,BEKAERT CORP,51525129,BEKAERT CORP,NO,331,Primary Metals,,,,,,,331222,332813,332811,,,,1.31922E+12,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",NO,7647010,7647-01-0,152231,YES,TRI,NO,0,NO,NO,R,Pounds,83,1981,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,0,0,2064,0,0,0,0,0,0,99074,0,101138,,PRODUCTION,0.82
2019,41042GLMNF71IND,1.10007E+11,EAGLE MANUFACTURING LLC,7100 IND US TRIAL RD,FLORENCE,BOONE,KY,41042,,,38.97931,-84.61482,NAD83,LINAMAR CORP,NA,LINAMAR CORP,NO,336,Transportation Equipment,,,,,,,336310,,,,,,1.31922E+12,Copper,NO,7440508,7440-50-8,150086,NO,TRI,YES,1,NO,NO,R,Pounds,120,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,97562,0,97604.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97604.05,97724.05,0,0,120,42,97562.05,0,0,0,0,0,0,97724.05,,PRODUCTION,0.92
2019,40212NGLHR3400B,1.1E+11,BASF CORP,3400 BANK ST,LOUISVILLE,JEFFERSON,KY,40212,,,38.27227,-85.80322,NAD83,BASF CORP,71014385,BASF CORP,NO,325,Chemicals,,,,,,,325510,325180,,,,,1.31922E+12,3-Iodo-2-propynyl butylcarbamate,NO,55406536,55406-53-6,304113,NO,TRI,NO,0,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,250,0,1000,750,0,0,0,0,750,0,0,0,0,0,250,1000,,PRODUCTION,0.98
2019,40210NTDCT1227S,1.1E+11,CLARIANT CORP 12TH STREET FACILITY,1227 S 12TH ST,LOUISVILLE,JEFFERSON,KY,40210,,,38.233611,-85.7755,NAD83,CLARIANT CORP,108706425,CLARIANT CORP,NO,325,Chemicals,,,,,,,325180,,,,,,1.31922E+12,Toluene,NO,108883,108-88-3,25452,YES,TRI,NO,0,NO,NO,R,Pounds,0.01,1.56,0,0,0,0,0,0,0,0,0,0,0,5,6.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63013,0,63013,0,69013,0,0,0,0,69013,0,132026,6.57,0,0,6.57,0,0,0,63013,0,0,4690,69013,136722.57,,PRODUCTION,2.48
2019,4096WFCMNCPBX3X,1.10044E+11,FCI MANCHESTER,805 FOX HOLLOW RD,MANCHESTER,CLAY,KY,40962,,,37.180621,-83.787672,NAD83,US DEPARTMENT OF JUSTICE,786063339,US DEPARTMENT OF JUSTICE,YES,999,Other,,,,,,,922140,,,,,,1.31922E+12,Lead,NO,7439921,7439-92-1,149583,YES,PBT,YES,1,YES,NO,R,Pounds,0.5,0,0,0,0,0,0,0,0,0,0,0,0,481.42,481.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481.92,0,0,481.92,0,0,0,0,0,0,0,0,481.92,,ACTIVITY,0.84
2019,41015CVNGT230E3,1.1E+11,MPLX TERMINALS LLC - COVINGTON KY TERMINAL,230 E 33RD ST,COVINGTON,KENTON,KY,41015,,,39.055556,-84.5,NAD83,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,Naphthalene,NO,91203,91-20-3,13326,YES,TRI,NO,0,YES,NO,R,Pounds,9,12,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,21,0,0,21,0,0,0,1,0,0,0,0,22,,PRODUCTION,1
2019,42276LGNLMPOBOX,1.10044E+11,LOGAN ALUMINUM INC,US HWY 431 N,RUSSELLVILLE,LOGAN,KY,42276,,,36.942885,-86.937382,NAD83,LOGAN ALUMINUM INC,130400799,LOGAN ALUMINUM INC,NO,331,Primary Metals,,,,,,,331314,331315,,,,,1.31922E+12,Xylene (mixed isomers),NO,1330207,1330-20-7,84970,YES,TRI,NO,0,NO,NO,R,Pounds,166,640,0,0,0,0,0,0,0,0,0,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3278,0,3278,4193,0,0,0,0,0,4193,0,7471,806,0,0,806,0,0,141541,3278,0,0,0,4193,149818,,PRODUCTION,0.78
2019,42029RPRDCHIGHW,1.10039E+11,EVONIK CORP,412 N MAIN ST,CALVERT CITY,MARSHALL,KY,42029,,,37.054722,-88.335,NAD83,EVONIK CORP,68209295,EVONIK CORP,NO,325,Chemicals,,,,,,,325199,325998,,,,,1.31922E+12,Cobalt  And Cobalt Compounds,YES,N096,N096,649970,YES,TRI,YES,1,NO,NO,R,Pounds,0,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,730,0,1700,0,0,0,1700,0,0,0,0,0,0,0,0,0,0,0,2430,774,0,0,44,0,730,0,0,0,1700,0,0,2474,,PRODUCTION,2.1
2019,42103BWLNG111CS,1.1002E+11,BOWLING GREEN METALFORMING,111 COSMA DR,BOWLING GREEN,WARREN,KY,42101,,,37.029889,-86.324556,NAD83,MAGNA US HOLDING INC,NA,MAGNA US HOLDING INC,NO,336,Transportation Equipment,,,,,,,336390,336370,,,,,1.31922E+12,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,0,NO,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,12801,14223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12801,0,14223,1422,0,0,0,0,1422,0,0,0,0,0,12801,14223,,PRODUCTION,1.16
